"","id","edad","genero","carrera","semestre","promedio","creditos","asistencia","estudio","videojuegos","deporte","dormir","trabajo","ingresos","condicion","modalidad","extra_escolar","seleccionado","transporte","traslado","internet","tutorias","beca","perfil_simulado"
"936","E0936",19,"Femenino","Electronica",7,74,244,97,3,12,4,4,4,8648,"Media","Presencial","Ninguna","NO","Publico",51,"Bueno","NO","NO","Academico_moderado"
"937","E0937",25,"Masculino","Sistemas",7,75,274,81,5,12,2,7,23,22331,"Baja","Hibrida","Ninguna","NO","Publico",41,"Bueno","NO","NO","Academico_moderado"
"938","E0938",24,"Masculino","Sistemas",3,74,107,74,9,6,4,5,39,8090,"Media","Hibrida","Ninguna","NO","Publico",46,"Limitado","SI","NO","Trabaja_y_estudia"
"939","E0939",18,"Femenino","Sistemas",2,80,48,89,12,3,3,5,7,20008,"Media","Hibrida","Deporte","SI","Publico",6,"Bueno","NO","NO","Academico_moderado"
"940","E0940",21,"Femenino","Industrial",5,74,197,79,4,17,5,7,17,12563,"Baja","Presencial","Ninguna","NO","Publico",76,"Bueno","NO","SI","Jugador_digital"
"941","E0941",20,"Masculino","Administracion",7,88,276,98,17,3,5,7,1,28321,"Media","Presencial","Voluntariado","NO","Publico",51,"Bueno","NO","NO","Alto_desempeno_integral"
"942","E0942",20,"Masculino","Sistemas",9,88,333,99,14,4,8,7,10,28875,"Media","Presencial","Deporte","NO","Publico",31,"Regular","NO","SI","Alto_desempeno_integral"
"943","E0943",22,"Femenino","Industrial",4,82,145,81,4,6,3,6,10,7946,"Baja","Presencial","Deporte","SI","Publico",39,"Regular","NO","SI","Trabaja_y_estudia"
"944","E0944",20,"Femenino","Administracion",4,73,181,73,0,24,2,6,13,12692,"Baja","Presencial","Ninguna","NO","Auto",25,"Regular","SI","SI","Riesgo_academico"
"945","E0945",18,"Masculino","Electronica",9,74,322,84,10,4,2,5,2,13868,"Media","Presencial","Ninguna","NO","Caminando",38,"Regular","NO","SI","Academico_moderado"
"946","E0946",23,"Femenino","Sistemas",4,88,130,93,26,3,3,8,0,25130,"Media","Hibrida","Deporte","NO","Auto",50,"Bueno","NO","NO","Alto_desempeno_integral"
"947","E0947",20,"Femenino","Civil",5,80,177,77,1,19,2,8,7,20522,"Media","Presencial","Ninguna","NO","Auto",52,"Regular","SI","NO","Jugador_digital"
"948","E0948",24,"Femenino","Mecatronica",6,62,207,63,5,19,3,6,0,7641,"Media","Virtual","Ninguna","NO","Publico",33,"Regular","SI","NO","Riesgo_academico"
"949","E0949",20,"Masculino","Sistemas",2,61,53,50,2,12,3,4,23,8919,"Media","Presencial","Ninguna","NO","Publico",27,"Bueno","SI","NO","Riesgo_academico"
"950","E0950",21,"Femenino","Industrial",4,79,161,72,15,4,5,6,31,6988,"Baja","Hibrida","Voluntariado","NO","Publico",53,"Bueno","NO","SI","Trabaja_y_estudia"
"951","E0951",24,"Masculino","Mecatronica",6,73,209,78,2,18,2,4,14,8888,"Alta","Hibrida","Ninguna","SI","Caminando",36,"Regular","NO","NO","Riesgo_academico"
"952","E0952",18,"Femenino","Administracion",3,66,118,90,2,29,1,4,11,15153,"Baja","Presencial","Voluntariado","NO","Auto",31,"Bueno","SI","NO","Jugador_digital"
"953","E0953",24,"Masculino","Administracion",5,91,197,98,22,1,12,8,10,23183,"Media","Presencial","Voluntariado","SI","Bicicleta",35,"Bueno","NO","NO","Alto_desempeno_integral"
"954","E0954",23,"Masculino","Administracion",9,66,336,60,2,11,0,6,20,18372,"Media","Virtual","Ninguna","NO","Publico",48,"Limitado","NO","NO","Riesgo_academico"
"955","E0955",21,"Masculino","Administracion",6,93,229,94,18,7,8,9,0,19736,"Alta","Presencial","Arte","SI","Auto",19,"Bueno","NO","SI","Alto_desempeno_integral"
"956","E0956",24,"Femenino","Sistemas",6,84,236,100,17,6,10,7,4,16313,"Media","Presencial","Cultural","SI","Auto",37,"Bueno","NO","NO","Alto_desempeno_integral"
"957","E0957",20,"Masculino","Sistemas",6,85,197,95,12,9,6,6,15,19417,"Baja","Presencial","Ninguna","NO","Publico",45,"Regular","NO","NO","Academico_moderado"
"958","E0958",24,"Masculino","Civil",4,68,115,72,4,17,1,5,13,9723,"Baja","Presencial","Voluntariado","NO","Publico",29,"Bueno","NO","SI","Riesgo_academico"
"959","E0959",22,"Masculino","Civil",6,74,203,77,11,6,4,7,8,19536,"Baja","Virtual","Cultural","NO","Publico",16,"Regular","SI","NO","Academico_moderado"
"960","E0960",22,"Masculino","Industrial",4,81,178,84,12,13,5,5,0,16407,"Media","Hibrida","Arte","NO","Publico",26,"Bueno","NO","SI","Academico_moderado"
"961","E0961",23,"Femenino","Civil",1,72,37,80,6,9,2,8,9,21401,"Baja","Presencial","Deporte","NO","Publico",50,"Regular","NO","NO","Academico_moderado"
"962","E0962",19,"Femenino","Sistemas",6,83,241,76,12,8,4,7,22,24681,"Alta","Presencial","Deporte","NO","Auto",10,"Bueno","NO","NO","Academico_moderado"
"963","E0963",22,"Masculino","Civil",5,75,171,86,9,2,2,7,22,22048,"Media","Presencial","Ninguna","NO","Publico",32,"Bueno","SI","SI","Trabaja_y_estudia"
"964","E0964",21,"Femenino","Civil",8,77,311,83,12,19,3,7,9,4927,"Media","Presencial","Arte","NO","Publico",57,"Regular","SI","NO","Jugador_digital"
"965","E0965",19,"Femenino","Sistemas",3,86,109,99,16,5,10,7,3,28581,"Media","Presencial","Deporte","SI","Publico",49,"Bueno","NO","SI","Alto_desempeno_integral"
"966","E0966",20,"Femenino","Electronica",2,80,96,80,13,8,6,5,14,25603,"Baja","Hibrida","Ninguna","NO","Auto",27,"Regular","SI","SI","Academico_moderado"
"967","E0967",23,"Femenino","Mecatronica",9,72,380,86,7,12,3,8,8,7086,"Media","Hibrida","Ninguna","NO","Auto",37,"Bueno","NO","NO","Academico_moderado"
"968","E0968",23,"Masculino","Industrial",5,69,159,74,11,3,3,8,17,24153,"Media","Virtual","Voluntariado","NO","Caminando",31,"Regular","NO","SI","Trabaja_y_estudia"
"969","E0969",24,"Masculino","Electronica",2,71,54,54,3,15,1,6,7,8997,"Baja","Virtual","Ninguna","NO","Auto",55,"Regular","NO","NO","Riesgo_academico"
"970","E0970",19,"Femenino","Industrial",3,69,81,75,10,14,1,5,10,16886,"Baja","Presencial","Ninguna","NO","Publico",21,"Regular","SI","NO","Jugador_digital"
"971","E0971",20,"Femenino","Industrial",6,72,235,79,10,2,6,7,6,16845,"Baja","Virtual","Arte","NO","Publico",47,"Bueno","NO","NO","Academico_moderado"
"972","E0972",23,"Femenino","Sistemas",4,68,165,52,4,23,3,6,0,16360,"Media","Virtual","Voluntariado","NO","Publico",42,"Bueno","NO","NO","Riesgo_academico"
"973","E0973",21,"Femenino","Mecatronica",5,88,208,92,10,3,4,6,0,41454,"Media","Virtual","Deporte","SI","Auto",12,"Regular","NO","SI","Alto_desempeno_integral"
"974","E0974",20,"Femenino","Civil",8,66,307,61,2,15,1,6,8,16431,"Baja","Presencial","Ninguna","NO","Auto",37,"Limitado","NO","SI","Riesgo_academico"
"975","E0975",25,"Masculino","Industrial",5,67,212,88,7,13,7,6,14,27731,"Media","Hibrida","Voluntariado","NO","Auto",25,"Regular","SI","NO","Academico_moderado"
"976","E0976",22,"Masculino","Sistemas",3,56,93,58,4,19,2,5,38,14329,"Baja","Presencial","Ninguna","NO","Auto",41,"Bueno","NO","SI","Riesgo_academico"
"977","E0977",19,"Femenino","Electronica",1,91,0,99,16,11,4,7,1,18213,"Media","Presencial","Ninguna","NO","Publico",11,"Bueno","SI","NO","Alto_desempeno_integral"
"978","E0978",18,"Masculino","Sistemas",8,82,292,76,13,10,3,8,6,30332,"Media","Presencial","Arte","NO","Auto",33,"Limitado","SI","NO","Academico_moderado"
"979","E0979",23,"Femenino","Sistemas",9,90,380,100,19,3,9,8,8,24769,"Media","Presencial","Deporte","SI","Auto",7,"Bueno","NO","SI","Alto_desempeno_integral"
"980","E0980",26,"Masculino","Administracion",6,62,217,55,4,0,3,6,17,19290,"Media","Hibrida","Ninguna","NO","Auto",42,"Limitado","SI","SI","Riesgo_academico"
"981","E0981",19,"Femenino","Sistemas",6,84,234,93,9,5,9,7,4,17576,"Alta","Virtual","Voluntariado","NO","Caminando",47,"Regular","SI","NO","Alto_desempeno_integral"
"982","E0982",18,"Masculino","Civil",4,65,152,70,8,20,2,6,8,13450,"Alta","Presencial","Ninguna","NO","Publico",30,"Bueno","SI","SI","Jugador_digital"
"983","E0983",18,"Masculino","Electronica",1,78,20,86,11,6,5,8,20,13786,"Baja","Presencial","Ninguna","NO","Publico",36,"Limitado","NO","NO","Academico_moderado"
"984","E0984",25,"Masculino","Industrial",4,58,171,65,2,23,0,5,13,10491,"Baja","Virtual","Arte","NO","Auto",43,"Regular","SI","SI","Riesgo_academico"
"985","E0985",19,"Masculino","Industrial",2,74,52,80,5,15,4,6,10,13870,"Media","Hibrida","Voluntariado","NO","Auto",5,"Regular","NO","NO","Jugador_digital"
"986","E0986",23,"Femenino","Sistemas",4,77,142,80,14,12,2,6,2,16923,"Alta","Presencial","Voluntariado","NO","Publico",39,"Bueno","NO","NO","Academico_moderado"
"987","E0987",19,"Masculino","Industrial",6,91,245,85,16,0,5,8,6,13216,"Baja","Virtual","Voluntariado","SI","Bicicleta",26,"Bueno","NO","NO","Alto_desempeno_integral"
"988","E0988",18,"Femenino","Electronica",9,87,320,94,13,4,2,7,0,31431,"Media","Presencial","Ninguna","NO","Auto",26,"Regular","NO","SI","Alto_desempeno_integral"
"989","E0989",20,"Masculino","Sistemas",5,79,211,81,4,29,2,7,4,16317,"Media","Presencial","Ninguna","NO","Auto",49,"Regular","SI","NO","Jugador_digital"
"990","E0990",20,"Femenino","Administracion",4,83,160,95,14,12,3,8,7,25812,"Baja","Hibrida","Ninguna","NO","Publico",25,"Bueno","NO","NO","Academico_moderado"
"991","E0991",18,"Masculino","Civil",4,73,142,79,10,2,0,6,32,14099,"Media","Presencial","Voluntariado","NO","Auto",29,"Bueno","NO","SI","Trabaja_y_estudia"
"992","E0992",22,"Femenino","Mecatronica",2,64,55,86,8,31,3,7,6,18087,"Media","Virtual","Voluntariado","NO","Auto",55,"Bueno","SI","NO","Jugador_digital"
"993","E0993",24,"Femenino","Electronica",7,93,287,100,18,3,8,8,12,22829,"Alta","Virtual","Deporte","SI","Publico",5,"Bueno","SI","SI","Alto_desempeno_integral"
"994","E0994",21,"Femenino","Sistemas",2,86,80,99,24,3,6,6,0,22036,"Alta","Virtual","Cultural","NO","Publico",21,"Bueno","NO","SI","Alto_desempeno_integral"
"995","E0995",24,"Masculino","Sistemas",2,75,72,93,12,9,0,8,12,17349,"Alta","Presencial","Deporte","NO","Auto",10,"Limitado","NO","NO","Academico_moderado"
"996","E0996",24,"Femenino","Civil",7,80,260,79,12,30,0,8,4,20380,"Baja","Presencial","Ninguna","NO","Caminando",43,"Bueno","NO","NO","Jugador_digital"
"997","E0997",18,"Femenino","Industrial",3,97,128,89,16,6,10,7,2,47096,"Baja","Presencial","Cultural","NO","Publico",15,"Bueno","NO","SI","Alto_desempeno_integral"
"998","E0998",21,"Femenino","Mecatronica",6,71,213,81,6,8,5,7,2,20721,"Baja","Presencial","Ninguna","NO","Publico",62,"Bueno","SI","NO","Academico_moderado"
"999","E0999",24,"Femenino","Sistemas",7,74,285,66,7,9,1,5,18,11846,"Media","Hibrida","Ninguna","NO","Auto",37,"Bueno","SI","SI","Trabaja_y_estudia"
"1000","E1000",23,"Femenino","Industrial",5,81,190,88,12,0,4,6,2,14931,"Media","Hibrida","Deporte","NO","Auto",31,"Regular","SI","NO","Academico_moderado"
