edad,experiencia_mlb,estatura_cm,peso_kg,velocidad_swing,fuerza,precision_contacto,vision_dinamica,agilidad,tiempo_reaccion,pct_bateo
27,7,174.5,109.4,118.3,82.0,74.2,77.2,78.5,0.297,0.28
29,6,186.5,89.0,115.3,86.9,73.6,78.5,76.6,0.289,0.264
28,10,189.0,83.5,117.4,80.5,78.3,74.5,80.5,0.269,0.281
27,9,180.0,89.9,123.9,84.5,78.9,76.9,71.3,0.244,0.29
29,11,187.5,92.1,111.6,78.3,74.5,81.5,65.2,0.266,0.271
33,10,193.0,103.1,105.9,80.3,78.9,77.5,69.6,0.253,0.261
25,2,175.1,84.7,120.3,73.3,89.0,77.6,71.8,0.274,0.311
24,3,176.1,99.7,119.6,84.1,79.7,74.6,81.4,0.256,0.292
39,21,197.1,96.2,112.2,91.8,77.0,70.7,65.1,0.254,0.27
34,11,175.9,72.3,110.4,75.4,81.7,72.3,73.1,0.264,0.269
25,6,187.9,93.9,124.2,83.2,85.1,81.8,88.2,0.259,0.332
37,16,171.3,62.5,118.6,79.7,76.9,72.7,76.9,0.255,0.266
38,18,182.9,80.6,107.2,84.6,87.6,84.5,70.7,0.245,0.306
25,7,183.8,85.2,111.2,78.1,81.1,80.7,71.8,0.256,0.276
37,14,198.4,109.2,102.9,90.5,87.3,84.3,70.9,0.261,0.307
32,9,169.0,84.2,103.6,84.2,83.8,78.3,75.8,0.28,0.284
31,12,175.7,89.1,114.4,88.4,72.9,84.2,79.1,0.276,0.277
31,13,190.3,70.3,111.0,76.7,82.3,77.1,79.8,0.241,0.285
32,11,184.7,96.2,110.1,70.6,81.0,76.0,76.8,0.261,0.273
34,16,176.7,91.5,117.0,74.6,85.1,80.6,80.1,0.28,0.298
38,20,190.1,105.7,111.6,81.2,76.0,81.2,76.2,0.253,0.274
35,16,196.3,95.7,123.3,77.8,72.3,78.0,73.4,0.261,0.274
30,12,189.9,82.3,108.4,74.4,70.7,80.7,79.2,0.29,0.255
24,4,184.2,100.2,106.2,78.8,85.6,79.6,73.5,0.285,0.29
33,15,191.6,92.4,111.9,76.2,87.3,81.0,74.9,0.269,0.301
30,10,198.4,81.0,111.9,67.2,85.9,80.4,78.8,0.282,0.289
20,0,178.4,93.8,109.6,77.7,84.8,83.0,74.0,0.266,0.292
34,12,183.6,96.9,123.8,82.7,80.8,79.4,74.2,0.246,0.309
25,4,185.8,101.1,102.0,85.0,84.2,80.3,75.1,0.265,0.275
38,20,188.6,86.8,114.3,84.6,76.0,78.0,67.9,0.288,0.263
39,17,189.7,83.4,105.5,82.6,78.1,79.8,74.5,0.266,0.268
37,15,182.2,106.5,116.3,91.1,85.3,82.4,59.5,0.262,0.3
39,19,179.0,94.7,111.3,84.5,82.0,76.2,79.9,0.278,0.292
36,13,184.4,80.6,113.2,82.3,78.5,75.3,78.9,0.27,0.277
39,19,188.7,69.9,112.1,82.7,80.9,89.0,66.3,0.253,0.29
36,13,177.2,60.4,112.3,82.4,77.6,79.0,80.9,0.26,0.283
35,15,187.6,94.0,111.1,92.1,82.7,76.0,71.6,0.281,0.29
39,17,190.8,85.7,119.5,86.7,78.5,85.2,73.4,0.269,0.296
28,9,181.5,84.8,101.8,80.4,91.5,81.2,73.6,0.254,0.295
24,6,176.9,98.9,109.8,82.3,73.8,83.8,76.7,0.276,0.275
30,9,174.5,97.9,115.6,89.4,79.8,72.7,78.9,0.278,0.294
33,14,184.1,90.9,119.3,76.9,78.4,79.0,75.0,0.289,0.281
32,14,174.2,78.3,109.7,84.2,80.6,83.4,90.6,0.276,0.287
32,11,178.1,81.4,103.1,69.1,71.0,67.8,75.6,0.252,0.226
39,16,183.0,77.6,111.1,85.0,78.7,80.4,68.6,0.272,0.265
22,1,181.7,79.8,125.9,83.3,84.0,86.8,83.7,0.294,0.326
38,19,184.7,88.9,107.3,91.2,69.9,75.6,73.0,0.286,0.249
23,0,183.2,105.4,109.1,81.3,77.6,81.5,55.8,0.271,0.263
23,0,187.1,94.0,124.3,93.5,81.6,77.9,74.5,0.282,0.309
27,8,188.0,93.9,119.3,79.3,75.8,79.8,77.3,0.292,0.284
34,16,194.7,86.8,111.6,86.6,92.0,80.0,68.2,0.253,0.314
20,0,180.5,119.0,120.3,77.2,75.6,76.9,73.0,0.25,0.286
37,18,184.6,84.7,116.6,83.8,85.9,83.4,73.9,0.255,0.304
38,18,185.0,79.2,108.4,78.4,72.3,77.9,91.7,0.27,0.268
35,16,185.5,102.5,118.1,78.0,75.0,80.2,73.4,0.283,0.272
38,17,182.1,109.2,102.6,74.9,69.1,84.5,79.2,0.25,0.261
29,10,194.3,69.1,104.5,71.8,74.4,78.5,83.9,0.257,0.258
24,2,190.0,99.3,117.4,84.3,83.6,74.7,75.3,0.289,0.297
23,3,196.7,80.2,112.2,77.7,84.4,79.8,82.9,0.269,0.307
32,9,188.4,78.1,112.1,83.3,76.6,83.6,69.0,0.28,0.277
38,20,187.1,93.2,100.0,85.5,77.2,78.8,85.9,0.274,0.273
35,16,190.4,95.7,106.9,85.1,76.7,76.5,82.2,0.246,0.274
24,4,187.5,83.3,111.9,77.3,72.4,79.9,77.1,0.27,0.268
35,16,189.4,88.0,118.0,77.3,81.9,76.8,73.4,0.272,0.292
37,16,177.8,76.8,117.8,84.2,78.6,78.9,80.2,0.27,0.289
36,13,185.8,83.4,109.2,88.7,74.9,76.2,72.9,0.271,0.27
33,11,190.0,91.1,110.4,84.5,80.5,76.8,78.0,0.259,0.293
34,12,176.6,82.6,92.0,77.1,84.9,75.1,66.5,0.254,0.258
23,3,179.5,81.5,107.2,80.6,73.5,80.7,65.9,0.245,0.259
25,4,180.5,95.5,123.1,71.9,70.4,87.5,63.3,0.259,0.277
27,7,183.7,70.9,106.7,85.9,84.2,77.5,67.0,0.276,0.266
30,12,182.5,99.1,115.3,89.6,66.3,78.2,82.2,0.275,0.271
21,0,183.4,96.1,125.0,79.3,81.5,73.5,72.3,0.243,0.292
22,0,187.3,84.7,120.5,86.7,78.7,79.4,83.3,0.24,0.3
27,9,174.1,76.6,120.8,91.2,76.0,68.5,83.1,0.263,0.282
38,17,186.9,66.5,106.6,67.1,77.1,84.6,72.4,0.297,0.256
27,5,180.9,98.2,110.4,82.6,68.5,73.9,79.8,0.269,0.248
35,16,191.1,94.8,118.1,89.0,81.8,73.6,74.4,0.294,0.283
26,6,189.1,90.2,113.9,78.1,74.2,78.7,73.1,0.261,0.27
24,2,183.4,77.7,118.5,80.2,81.4,74.2,68.2,0.287,0.279
31,9,181.5,97.4,108.0,79.3,76.4,76.2,71.3,0.284,0.249
24,4,190.0,99.8,114.3,76.0,78.3,72.7,72.0,0.279,0.254
27,4,181.1,90.7,112.4,80.1,79.5,83.2,89.0,0.267,0.29
23,0,179.6,95.7,104.9,78.3,81.4,81.0,76.7,0.264,0.278
36,18,191.0,92.5,104.8,79.3,82.7,82.1,80.9,0.265,0.273
27,4,181.4,71.1,117.0,83.7,77.4,79.9,74.0,0.278,0.293
36,18,186.8,94.8,110.9,91.4,81.6,74.7,76.2,0.27,0.29
37,19,199.0,88.7,107.9,84.6,76.6,77.5,74.2,0.27,0.277
35,17,200.1,83.4,101.8,86.7,79.8,76.2,83.2,0.265,0.284
38,20,181.3,85.5,114.1,74.8,91.9,76.4,72.9,0.262,0.304
23,4,186.3,75.0,103.0,72.4,84.0,74.5,80.7,0.254,0.271
32,10,177.5,83.4,119.3,77.5,81.8,80.1,68.5,0.261,0.293
35,16,179.1,90.3,112.8,76.2,85.0,71.8,82.4,0.249,0.287
34,11,189.6,89.3,113.0,82.8,81.2,82.1,76.2,0.286,0.287
25,3,183.2,83.2,107.6,93.8,86.7,80.5,76.6,0.275,0.304
36,14,170.9,101.4,110.7,82.8,76.9,81.8,69.3,0.266,0.274
34,15,183.7,98.0,114.1,66.9,79.8,79.9,71.2,0.275,0.279
26,8,172.3,101.4,114.8,83.2,76.6,77.1,75.0,0.279,0.274
20,0,193.3,91.8,115.2,69.5,75.1,71.1,76.4,0.285,0.252
37,19,193.7,92.5,112.3,80.0,78.4,79.7,69.7,0.272,0.278
33,12,191.8,80.6,115.8,82.9,76.7,81.3,75.6,0.261,0.284
30,10,184.4,92.9,113.9,69.6,84.1,84.6,77.8,0.27,0.292
33,10,191.3,96.0,124.7,80.8,80.8,86.7,77.9,0.268,0.323
27,6,192.5,102.1,119.4,82.2,73.6,80.8,76.5,0.254,0.294
26,4,181.4,70.6,115.8,87.0,73.6,77.8,77.0,0.296,0.273
26,7,170.9,79.4,127.9,71.1,79.3,80.4,83.3,0.271,0.302
30,7,184.1,77.3,113.0,83.2,77.3,83.1,70.9,0.281,0.272
33,15,178.8,91.3,112.9,86.4,86.4,73.2,82.9,0.255,0.294
39,20,187.8,92.8,114.7,77.0,76.1,79.1,69.3,0.268,0.27
24,6,179.7,83.6,108.9,78.8,83.2,76.5,67.4,0.261,0.275
23,4,172.3,76.4,112.2,77.2,86.7,87.3,77.7,0.268,0.31
39,19,186.1,84.5,100.5,71.9,88.9,78.4,75.9,0.248,0.28
32,14,180.5,95.0,117.1,79.7,83.8,79.6,62.3,0.298,0.296
35,12,168.3,105.1,105.4,78.8,77.4,79.5,79.6,0.274,0.265
28,6,176.4,76.4,104.3,78.5,93.5,79.4,63.1,0.296,0.292
31,12,177.0,86.6,103.8,86.5,82.6,83.8,75.5,0.256,0.283
33,13,184.6,80.4,109.7,81.4,79.9,78.0,86.2,0.264,0.291
32,9,197.3,74.4,117.6,78.1,92.8,74.3,74.7,0.266,0.309
24,2,179.0,76.0,120.4,88.4,94.2,75.5,75.6,0.248,0.334
33,12,184.9,83.2,108.8,92.4,83.4,83.2,73.6,0.293,0.288
23,2,194.7,77.0,119.2,83.8,79.4,78.7,88.8,0.273,0.295
37,19,189.0,81.6,115.6,85.2,68.4,76.5,72.0,0.274,0.254
30,8,190.0,86.1,105.3,74.3,77.7,76.3,66.7,0.28,0.246
23,5,192.6,87.0,116.3,94.3,67.5,78.3,74.6,0.262,0.263
39,20,176.5,95.2,112.6,74.5,81.3,83.8,79.9,0.253,0.301
23,0,193.0,90.5,111.3,85.0,84.9,79.4,74.6,0.254,0.29
33,15,183.7,95.0,122.0,92.6,87.2,88.5,76.4,0.294,0.331
21,0,190.1,95.5,103.0,78.0,85.5,75.7,78.0,0.268,0.273
23,2,188.0,110.8,110.6,80.1,76.6,77.4,79.7,0.249,0.279
25,4,196.9,77.8,112.4,84.8,71.9,78.7,78.6,0.276,0.258
36,14,191.5,88.2,119.8,84.3,73.8,74.9,70.4,0.264,0.267
28,6,176.8,100.8,108.4,78.5,76.8,70.7,70.8,0.253,0.259
21,0,190.4,94.6,108.0,81.7,78.6,75.8,78.5,0.26,0.282
23,5,194.1,82.1,121.5,84.9,76.4,74.7,74.7,0.256,0.283
37,14,188.7,93.8,113.4,77.6,79.2,81.9,78.8,0.262,0.291
20,0,187.0,84.9,115.9,84.4,73.8,80.2,72.3,0.278,0.277
32,10,186.7,87.0,109.9,85.0,89.0,76.3,63.4,0.27,0.289
28,9,190.4,89.7,108.8,73.1,81.4,80.0,74.7,0.24,0.284
21,0,192.0,95.9,116.3,86.4,78.1,77.8,71.0,0.282,0.282
21,3,184.2,98.8,107.1,81.4,83.0,81.6,74.8,0.279,0.282
20,0,185.7,92.9,111.4,75.8,78.2,71.5,72.9,0.294,0.245
32,9,185.8,80.5,112.5,76.0,80.1,84.8,77.7,0.253,0.297
39,21,190.1,97.6,125.9,87.0,84.4,74.6,77.3,0.272,0.308
21,0,186.7,88.3,114.2,81.6,81.9,74.6,71.7,0.25,0.284
37,18,184.8,79.7,123.6,84.0,74.5,79.3,78.6,0.293,0.291
38,16,175.7,105.4,127.4,78.9,78.5,79.6,70.1,0.254,0.3
20,1,178.2,84.4,104.5,84.1,75.9,79.0,75.4,0.252,0.259
38,18,185.7,63.8,107.0,73.6,78.6,74.6,70.8,0.269,0.255
28,5,182.6,69.3,108.3,88.1,86.5,77.5,80.3,0.267,0.292
26,5,180.5,88.0,114.5,80.3,87.8,78.2,85.6,0.298,0.311
20,0,186.2,88.9,115.2,88.1,75.5,80.1,80.3,0.281,0.278
26,5,180.7,92.4,112.8,83.2,86.1,88.4,68.7,0.281,0.305
39,19,180.9,79.0,118.0,76.7,92.6,73.7,87.3,0.268,0.315
35,16,191.8,82.0,123.5,90.2,77.7,76.3,67.0,0.25,0.292
27,4,179.7,72.3,102.7,83.6,71.7,80.5,79.9,0.258,0.268
35,15,193.3,78.5,113.1,84.9,80.8,83.1,67.3,0.29,0.287
35,16,180.8,79.2,108.5,89.0,78.8,81.2,79.3,0.281,0.286
29,8,199.7,89.0,124.4,87.3,73.6,80.5,81.5,0.3,0.292
29,11,198.0,91.3,111.8,78.7,79.1,78.6,74.6,0.297,0.262
31,12,178.7,84.2,112.4,87.3,88.5,79.8,74.9,0.28,0.301
22,0,181.8,67.9,105.4,89.8,79.9,77.2,66.8,0.265,0.285
28,10,182.2,90.3,118.1,92.4,95.4,78.0,68.6,0.256,0.346
32,14,186.8,86.3,114.3,83.1,73.9,74.0,70.9,0.279,0.264
26,4,178.2,76.2,109.3,81.0,80.6,83.9,69.9,0.262,0.279
38,15,168.6,70.5,108.7,81.4,75.6,75.5,70.1,0.268,0.255
26,5,188.7,71.0,105.9,73.7,87.4,76.6,80.2,0.267,0.287
39,18,184.4,88.0,104.6,80.0,61.4,82.6,79.8,0.277,0.232
25,7,186.9,96.3,100.0,94.6,77.9,81.7,70.7,0.265,0.262
22,3,185.8,86.2,126.2,83.5,72.6,84.1,74.9,0.272,0.295
30,7,185.8,86.8,116.5,90.5,70.4,79.8,75.5,0.301,0.281
26,3,181.3,86.6,114.7,76.6,90.7,76.0,64.1,0.25,0.311
20,0,176.7,86.6,107.2,80.7,83.6,73.7,77.3,0.265,0.28
21,2,174.0,71.0,107.8,82.4,81.7,84.5,73.3,0.288,0.287
39,19,193.0,93.7,114.4,82.1,80.3,83.5,78.2,0.282,0.289
27,8,175.6,91.0,113.6,81.8,79.3,79.2,75.0,0.284,0.28
26,7,187.6,87.4,118.6,76.9,79.4,85.7,78.9,0.264,0.315
22,2,176.6,77.4,121.1,76.9,78.2,79.9,79.6,0.28,0.292
25,5,188.3,91.8,111.1,80.0,82.1,78.6,66.0,0.276,0.275
30,12,186.7,87.5,112.8,93.7,85.4,81.6,82.1,0.299,0.313
39,17,186.0,75.9,113.9,87.7,74.2,77.0,71.9,0.278,0.268
29,10,190.4,79.7,109.2,83.4,89.0,83.1,78.2,0.27,0.316
24,5,181.5,90.7,114.4,82.1,77.4,80.7,72.5,0.272,0.272
27,5,192.2,100.2,108.1,84.7,77.0,82.4,75.1,0.257,0.286
29,9,180.7,85.7,113.4,74.0,82.2,76.8,79.2,0.254,0.298
20,1,189.4,73.1,115.4,87.2,77.5,78.8,71.8,0.292,0.275
25,5,179.1,82.9,117.2,85.8,82.8,76.2,79.0,0.261,0.295
34,16,190.5,87.0,110.5,80.7,80.2,72.6,70.0,0.283,0.263
36,15,181.9,82.3,108.2,88.4,83.1,81.6,83.6,0.263,0.311
33,13,188.5,84.2,109.3,89.4,76.3,73.7,75.1,0.242,0.274
24,4,194.6,88.5,105.6,77.1,78.7,69.4,81.5,0.247,0.258
39,20,193.9,89.0,100.8,88.9,84.8,84.1,81.5,0.28,0.294
28,5,177.6,83.0,109.1,74.8,87.7,75.7,76.6,0.271,0.293
33,10,187.2,92.7,114.2,93.9,74.6,78.3,80.4,0.296,0.276
25,3,182.7,81.6,116.2,70.7,74.7,74.1,77.5,0.257,0.264
33,10,181.4,77.9,101.5,69.4,81.8,77.4,71.7,0.228,0.263
21,0,165.7,75.9,116.0,81.7,79.5,83.0,62.2,0.257,0.277
28,8,181.7,88.1,135.2,92.0,80.0,84.1,78.0,0.268,0.33
34,13,195.4,85.6,111.7,88.9,71.0,78.1,71.8,0.252,0.271
26,5,181.0,88.5,105.5,68.2,79.3,81.2,85.4,0.3,0.27
23,0,188.7,89.3,109.8,72.8,75.4,79.7,81.8,0.262,0.269
35,12,178.9,94.4,120.3,74.1,69.1,77.1,79.9,0.296,0.258
39,18,185.4,81.8,100.1,87.0,76.8,79.4,76.3,0.26,0.271
32,12,177.4,81.2,114.3,79.6,76.2,82.5,77.6,0.275,0.277
20,1,196.9,109.6,120.4,73.2,76.8,77.6,74.4,0.273,0.276
29,8,196.4,91.8,109.9,76.2,79.7,76.8,69.4,0.281,0.271
21,3,178.2,95.1,117.9,88.3,79.7,81.8,76.7,0.293,0.287
33,13,191.3,67.4,118.6,80.8,84.3,73.1,75.2,0.293,0.294
31,9,181.4,78.1,107.4,93.6,80.2,73.2,73.2,0.289,0.269
21,3,181.1,82.5,121.4,68.7,69.4,84.2,80.4,0.271,0.273
38,18,178.3,91.6,101.1,75.5,85.4,75.7,77.6,0.262,0.274
22,3,180.7,104.4,102.0,94.9,73.4,83.0,64.7,0.279,0.258
26,4,179.5,88.0,121.9,82.3,78.9,81.9,75.6,0.258,0.301
25,6,186.1,105.5,121.8,84.2,71.9,78.8,75.0,0.255,0.275
33,14,186.6,81.3,104.1,76.8,75.4,75.8,77.2,0.259,0.255
29,6,179.5,103.4,116.0,88.3,77.6,75.9,68.1,0.287,0.272
26,8,185.5,89.3,103.8,81.6,81.1,75.8,79.2,0.268,0.282
35,17,177.2,98.9,104.2,78.1,75.2,76.3,70.5,0.299,0.245
30,7,181.4,106.6,110.2,86.8,85.6,79.2,70.3,0.298,0.287
25,4,171.3,111.9,100.8,78.5,82.8,80.2,53.5,0.276,0.257
33,12,190.4,98.0,113.8,75.3,71.5,76.9,76.9,0.257,0.26
24,6,189.0,86.7,109.7,86.6,78.9,78.1,76.5,0.287,0.275
24,1,181.8,82.8,119.8,73.3,84.2,81.6,73.8,0.274,0.3
29,6,196.8,78.6,106.6,84.1,85.1,78.9,79.3,0.254,0.295
26,5,184.7,73.5,109.9,78.4,74.4,73.9,77.9,0.255,0.26
37,16,192.0,82.7,114.8,87.0,77.1,80.3,60.1,0.261,0.271
34,13,184.5,101.9,104.3,76.4,80.8,82.3,75.0,0.28,0.286
31,11,198.2,105.2,107.3,84.3,80.1,79.4,75.0,0.272,0.27
24,4,181.5,87.8,120.7,80.7,76.4,78.2,75.7,0.266,0.28
39,19,185.7,86.6,107.8,75.5,70.4,76.8,71.3,0.272,0.246
36,13,177.6,103.9,105.2,85.3,78.0,78.8,77.3,0.258,0.285
24,4,182.3,89.8,109.0,90.9,73.0,75.3,77.4,0.273,0.269
38,18,190.1,74.2,111.8,75.1,78.5,83.0,60.6,0.263,0.272
34,15,192.6,84.9,109.3,82.0,78.9,81.7,61.1,0.272,0.274
27,7,186.4,91.8,110.1,81.1,83.9,80.9,72.2,0.27,0.286
23,5,180.0,94.3,115.3,75.1,83.5,77.8,82.5,0.271,0.294
21,1,197.5,86.7,110.7,74.9,74.8,81.3,77.6,0.275,0.276
39,16,180.4,77.1,106.3,73.3,78.6,78.7,76.7,0.271,0.254
32,13,191.2,86.3,113.2,73.4,79.5,81.9,80.8,0.268,0.284
31,10,183.4,90.1,118.4,74.5,92.9,76.2,73.7,0.257,0.32
38,16,200.9,88.5,121.6,79.7,71.8,86.2,82.1,0.265,0.294
30,7,193.8,100.0,106.9,86.6,79.4,81.2,71.7,0.255,0.276
34,11,173.2,97.7,120.2,87.9,84.9,86.8,84.6,0.282,0.333
27,7,194.7,74.0,103.3,80.9,85.0,72.3,71.0,0.271,0.268
22,4,182.6,111.4,111.2,96.1,84.9,78.8,76.0,0.264,0.307
32,10,182.5,73.7,119.6,90.9,89.2,75.1,89.0,0.274,0.327
25,3,184.3,92.4,103.9,84.9,83.2,77.2,69.2,0.286,0.277
34,14,193.5,99.2,115.3,77.3,91.6,78.4,69.8,0.284,0.307
26,6,184.7,84.6,105.5,78.1,78.2,79.5,78.1,0.303,0.254
35,17,193.1,85.3,126.4,70.9,75.7,79.1,79.5,0.263,0.271
31,10,182.5,83.6,111.9,69.9,84.0,81.9,74.1,0.282,0.281
34,11,188.5,86.6,118.2,75.5,81.0,79.4,88.2,0.268,0.298
37,14,190.2,84.3,108.9,76.4,78.3,86.3,79.4,0.279,0.286
30,11,190.6,126.7,128.4,88.8,82.8,71.8,71.6,0.289,0.294
36,16,187.5,77.3,121.3,78.5,77.2,83.5,80.2,0.275,0.298
25,3,180.2,80.7,114.3,78.7,84.3,74.9,72.0,0.283,0.279
27,7,188.1,96.3,110.0,79.9,88.4,71.9,76.9,0.247,0.295
23,4,202.0,82.1,108.9,87.9,85.3,79.7,68.0,0.258,0.29
34,12,174.1,98.2,115.0,80.5,71.1,82.0,82.1,0.289,0.276
24,4,187.8,101.1,113.3,74.0,74.5,79.5,76.1,0.289,0.262
28,5,176.4,94.9,118.9,93.3,84.2,74.9,73.8,0.264,0.311
36,17,184.6,94.6,120.9,81.7,85.2,74.0,69.4,0.274,0.297
20,1,189.6,103.5,112.7,79.1,79.6,84.0,75.9,0.293,0.284
22,1,182.3,101.3,122.9,85.8,81.0,81.5,70.7,0.263,0.313
26,7,182.2,89.8,120.0,84.0,83.9,78.6,71.2,0.271,0.299
33,15,190.9,96.2,115.6,81.7,78.0,81.8,68.1,0.258,0.292
20,2,195.2,86.0,102.5,91.1,79.4,79.6,67.2,0.249,0.278
20,1,174.7,104.0,111.1,80.8,87.6,74.4,83.3,0.293,0.298
36,13,185.5,88.1,111.5,72.8,78.4,79.5,84.8,0.221,0.285
30,8,188.3,85.9,114.2,91.5,77.9,75.0,72.6,0.295,0.266
38,17,186.9,100.7,116.8,93.3,76.8,81.1,69.2,0.29,0.288
35,14,180.2,94.5,108.0,75.0,77.9,79.8,73.9,0.264,0.278
33,13,186.3,88.4,121.2,73.6,82.3,84.4,85.4,0.292,0.308
29,11,176.1,84.6,118.7,83.8,79.4,82.1,70.0,0.264,0.284
25,2,170.1,80.6,103.0,79.7,78.9,79.5,75.0,0.289,0.26
24,1,172.0,92.3,121.6,83.1,74.0,86.4,55.4,0.273,0.284
38,18,186.1,83.3,110.5,71.7,82.7,78.1,64.3,0.287,0.275
36,15,184.9,83.6,125.5,85.6,83.1,76.3,78.3,0.283,0.309
31,8,201.6,97.4,118.7,74.9,83.3,77.7,76.9,0.257,0.291
25,2,172.5,86.3,108.4,89.2,80.0,78.6,81.1,0.274,0.283
22,0,181.8,72.5,117.5,79.0,83.1,84.2,73.9,0.279,0.307
23,3,172.2,92.9,126.1,80.7,79.9,70.9,89.9,0.261,0.304
36,13,185.6,97.3,115.4,81.2,78.3,72.8,80.4,0.283,0.277
36,14,182.9,89.8,117.1,77.2,77.0,83.7,69.5,0.257,0.28
29,6,187.9,89.8,102.2,81.4,79.5,78.7,96.2,0.273,0.282
20,2,182.8,95.2,108.4,77.2,83.3,77.8,77.3,0.247,0.3
36,18,172.6,92.0,118.6,78.0,83.2,78.4,80.9,0.275,0.296
25,4,202.2,95.4,110.6,85.6,78.2,84.7,83.4,0.285,0.296
28,7,185.4,96.8,108.9,77.0,80.6,78.1,75.7,0.259,0.282
23,3,175.2,78.5,113.5,82.7,80.1,81.3,63.4,0.267,0.287
29,8,175.0,100.9,104.1,79.1,71.9,81.4,79.7,0.265,0.261
31,8,182.3,86.9,114.8,85.0,74.8,82.1,75.1,0.268,0.275
39,16,185.1,76.9,115.1,92.2,82.5,78.9,72.3,0.294,0.293
37,19,173.4,88.7,122.9,73.3,83.0,78.6,72.1,0.292,0.296
39,20,182.9,98.0,102.9,77.0,78.3,75.8,78.5,0.255,0.263
29,6,192.8,99.9,105.2,82.3,80.0,77.6,68.8,0.262,0.264
27,6,180.2,91.0,103.9,73.3,87.7,76.0,79.5,0.268,0.279
23,3,178.9,72.2,113.1,86.4,86.9,77.6,73.4,0.31,0.293
24,4,173.6,77.3,108.3,81.3,80.7,87.5,82.5,0.27,0.287
39,17,192.9,89.6,117.7,86.1,80.7,79.2,83.4,0.255,0.298
38,16,182.1,87.4,112.1,78.9,86.7,83.0,69.0,0.293,0.301
24,4,196.0,69.1,112.3,86.7,76.1,78.9,83.9,0.269,0.273
25,3,183.4,72.1,115.1,84.5,83.4,76.2,75.4,0.254,0.296
36,15,180.6,74.2,107.6,84.4,73.2,71.1,67.6,0.262,0.241
34,12,177.4,74.9,117.5,90.2,79.1,75.6,69.6,0.237,0.293
26,7,177.2,92.2,97.0,81.6,85.4,82.8,74.7,0.27,0.283
31,10,190.6,90.1,116.8,72.0,73.6,83.7,74.6,0.261,0.272
22,1,170.4,92.7,106.4,80.9,77.6,81.2,69.2,0.278,0.26
30,7,183.4,102.9,105.3,89.0,81.5,74.7,84.0,0.253,0.286
34,12,183.5,84.2,109.2,84.8,72.6,80.2,85.5,0.283,0.26
33,13,192.5,100.0,110.9,86.9,82.0,78.1,65.2,0.261,0.28
29,11,182.8,107.3,109.7,85.1,79.5,78.1,71.3,0.271,0.274
38,16,185.1,98.0,98.7,86.2,78.8,75.4,73.5,0.266,0.257
36,17,188.3,85.8,115.9,87.4,85.3,74.8,72.0,0.255,0.293
37,19,193.2,85.6,97.0,76.3,72.3,81.6,77.3,0.27,0.242
32,12,181.6,98.7,112.7,94.3,81.4,76.7,78.6,0.286,0.302
38,15,203.3,76.2,114.9,80.7,76.6,74.6,74.3,0.265,0.262
35,17,174.9,94.8,119.7,86.9,78.6,72.7,72.1,0.267,0.285
25,2,187.7,81.1,110.6,78.9,78.7,79.8,77.2,0.286,0.272
35,12,190.2,106.0,100.5,81.7,78.4,78.6,74.8,0.271,0.255
34,11,180.7,101.8,110.7,85.2,84.1,72.8,63.6,0.28,0.273
27,4,197.2,91.3,121.2,75.9,79.9,77.1,69.3,0.29,0.277
23,3,198.3,87.7,107.7,75.2,82.4,81.1,71.3,0.28,0.275
27,5,172.1,88.7,107.7,90.0,83.5,91.6,72.7,0.251,0.317
30,11,176.6,101.7,115.9,84.1,88.0,80.2,73.6,0.259,0.317
22,3,182.0,103.2,105.9,87.1,85.3,81.4,79.9,0.286,0.305
36,14,175.6,78.8,118.0,91.5,80.6,77.1,82.5,0.262,0.301
36,16,189.1,86.1,112.6,91.9,70.3,75.5,73.9,0.257,0.271
33,13,186.9,80.6,129.2,84.6,82.2,75.0,73.0,0.286,0.302
34,13,188.4,78.6,123.0,79.7,81.3,78.9,78.9,0.267,0.311
25,6,185.0,77.2,104.6,94.2,79.1,84.5,72.8,0.27,0.277
24,1,181.8,85.1,111.6,82.3,79.5,76.6,88.1,0.267,0.278
31,8,183.3,73.5,106.3,84.1,86.5,84.4,71.5,0.254,0.297
23,0,195.6,95.7,120.8,79.1,77.2,77.1,73.4,0.262,0.284
21,0,184.9,91.1,105.7,91.0,83.2,79.8,70.1,0.257,0.278
26,5,176.7,79.2,117.0,82.6,82.9,84.3,71.9,0.252,0.295
33,14,175.3,64.9,106.1,79.9,90.5,75.4,79.2,0.282,0.288
34,11,165.8,97.9,105.6,79.4,81.2,83.1,76.0,0.259,0.279
24,4,186.8,73.7,114.3,80.0,81.0,77.8,71.1,0.275,0.287
21,3,184.6,82.5,118.5,84.1,76.6,76.9,75.2,0.288,0.281
23,5,182.2,78.0,100.3,77.4,76.4,78.1,77.8,0.276,0.255
29,7,183.8,97.3,110.4,77.3,83.1,79.4,79.8,0.279,0.289
26,5,190.4,70.6,109.6,80.4,82.8,78.9,78.0,0.259,0.287
23,5,182.0,63.7,109.5,80.5,82.8,84.1,69.0,0.28,0.281
27,8,187.7,91.9,110.1,82.5,86.2,80.5,69.7,0.27,0.289
37,15,184.9,75.9,107.2,78.5,75.1,72.6,67.2,0.271,0.243
36,18,182.7,76.4,119.7,81.3,79.3,81.7,70.3,0.267,0.292
27,6,182.6,76.8,102.3,83.3,93.3,79.7,71.2,0.269,0.305
20,0,191.7,75.1,119.5,78.9,75.4,76.1,72.2,0.274,0.273
