temperatura,presion,velocidad_linea,humedad,vibracion,consumo_energia,experiencia_operador,mantenimiento_dias,espesor_material,dureza_material,calidad
115.6162,217.4056,27.8318,43.767,2.9712,380.8827,18.7377,10.1374,1.0027,134.2787,Media
67.7429,91.7363,10.8281,27.5702,3.058,341.6987,4.9724,19.5825,13.6131,207.2819,Baja
104.5027,136.9141,66.4533,55.4551,8.848,488.2651,19.8967,18.1828,2.7407,228.4805,Media
148.467,133.3295,38.4738,26.0068,7.238,440.8763,15.6961,6.4879,4.4232,319.0736,Media
143.7388,188.0597,97.583,87.8669,6.6972,670.0047,14.8048,32.8145,3.1331,409.5154,Media
54.3174,140.5128,27.4345,22.7079,7.9875,831.8361,7.8607,45.8189,3.5174,258.2809,Media
66.4815,105.2462,41.1246,72.7453,2.5711,367.3798,11.3698,34.528,12.2403,477.9028,Media
63.1729,181.3994,42.2057,56.7572,6.1804,292.349,13.4244,49.5775,9.113,430.94,Alta
122.598,218.4453,10.7606,45.8034,4.6007,700.2057,12.7865,7.6541,14.3853,493.9207,Media
131.7785,144.961,85.5287,24.609,7.8244,703.2881,14.3947,26.1367,4.2403,450.4812,Media
71.3511,102.4857,12.8795,63.5517,3.0926,911.0181,2.5653,36.5649,7.7989,346.6904,Media
100.5853,113.437,94.6162,60.9654,6.4318,114.3511,7.7573,40.5601,14.684,339.3917,Media
134.0703,120.3722,90.2867,39.6618,8.8221,867.7366,9.246,41.7472,12.5702,151.8105,Baja
123.2802,130.9826,58.197,83.7155,4.0215,568.902,5.952,43.7379,11.2006,388.9597,Alta
104.2237,189.2752,58.9236,41.2877,0.6662,659.1719,4.2799,39.0858,3.6457,340.0827,Alta
109.0348,182.1607,68.84,51.4808,5.1605,182.2343,3.6396,5.6537,11.7717,302.7728,Alta
100.8361,198.3336,44.8345,58.0634,3.4597,489.3534,7.9613,41.7183,5.8659,377.3147,Alta
79.7548,141.6253,68.25,27.0162,6.7223,304.5722,10.3754,43.487,8.4275,277.6191,Media
106.5022,220.0796,14.0292,85.2513,9.5103,328.8025,2.1966,59.6088,9.5283,309.5439,Baja
118.8885,114.6949,14.8643,46.2175,4.8561,553.6856,18.9827,41.6017,9.5311,259.3409,Media
137.3323,159.7369,51.1507,25.6545,4.6619,831.2104,15.5396,41.2098,11.1713,386.9484,Media
113.6291,216.1596,59.466,47.1104,6.5458,769.4028,14.8862,30.8888,10.2638,450.6444,Media
126.1122,110.627,89.9036,62.0142,1.035,631.9,4.2843,52.0754,1.9572,436.338,Media
66.0072,98.6767,19.4195,55.9557,2.5351,585.4764,12.4722,59.8101,7.4029,414.4101,Media
96.1557,230.2263,84.0383,68.6179,9.1898,484.5754,11.0648,46.7427,10.2963,105.5151,Baja
50.9332,138.298,28.9043,23.8839,6.6994,975.439,19.6669,36.75,5.1439,464.7522,Media
74.6679,196.2579,45.4675,39.9178,0.1344,604.1733,15.2058,4.7373,5.3828,209.9503,Alta
122.6462,84.3093,38.4942,77.3461,2.0463,328.5698,11.9395,43.6043,2.7439,455.1896,Baja
149.181,197.308,46.014,25.5926,6.8284,307.0817,17.1654,42.5137,6.8606,178.7872,Baja
59.9178,133.7372,23.5446,79.884,7.644,650.2177,3.9468,46.5341,14.8156,275.8583,Media
90.1494,89.4759,55.3213,26.4327,8.3986,570.5448,1.2891,7.4733,4.9945,399.7595,Baja
130.0071,183.6682,82.1478,78.4118,2.9218,106.928,14.1144,39.224,8.4401,356.1116,Alta
70.4036,120.9366,49.7381,45.2552,9.3103,847.0588,2.8679,17.7434,11.4053,266.3688,Baja
105.5085,145.7572,54.1552,62.8546,5.5295,733.7101,3.1932,45.6163,1.189,371.4495,Alta
123.3071,93.6987,86.3891,30.7021,6.9654,695.6464,15.1489,14.4224,13.6062,319.5798,Baja
111.5985,105.0178,73.5452,24.6318,5.9674,161.9026,6.1402,41.0387,6.4117,210.2945,Media
68.8025,130.6561,54.1409,35.1157,1.2274,425.8503,12.944,17.6996,13.1676,358.5318,Alta
85.5385,95.2591,33.1926,28.9498,9.6311,941.844,18.4307,0.5397,1.5453,181.6988,Baja
128.3792,234.8405,89.6434,41.8684,1.2288,876.3303,7.013,38.0015,3.0393,377.5953,Baja
105.4227,81.028,61.9318,56.0068,2.5488,356.9886,5.1257,6.7961,5.5154,101.2444,Baja
50.523,162.2562,29.9033,61.2132,8.1363,241.353,3.0247,39.5575,5.8365,319.509,Media
126.0991,100.9521,34.2208,75.2908,6.186,504.1792,3.4788,55.5366,12.8691,260.4271,Baja
53.5311,132.3054,82.282,65.9368,8.3815,420.2473,2.1822,58.1548,1.1568,221.2415,Baja
124.5734,237.4301,13.9731,62.6131,5.1574,714.0037,2.6652,14.1554,9.9756,306.2832,Baja
70.2481,107.4881,99.2883,48.8247,3.7699,969.7913,9.2081,48.5552,2.8384,358.1247,Media
145.8073,244.1915,21.7317,53.1666,9.2185,426.7013,7.0964,21.2132,12.525,486.1249,Baja
86.7941,114.985,81.6462,49.0165,0.3625,156.0018,14.4247,54.0274,11.9,433.2258,Alta
82.6932,206.0662,45.5298,78.9516,8.5613,907.8526,17.5346,47.2494,7.9989,386.86,Baja
64.8888,172.9351,54.2995,36.1,2.3082,134.1548,15.9107,4.4353,3.9776,291.5868,Alta
80.5604,230.3614,89.2586,20.4005,8.4874,957.4893,11.0821,24.4282,9.8829,256.8576,Baja
137.6651,174.1789,47.162,65.5924,1.392,698.1215,2.9464,20.2391,3.1876,113.0119,Alta
149.6334,170.8751,58.3744,34.1724,5.8022,947.5203,14.4856,47.1109,3.6603,243.6388,Alta
86.831,113.2279,14.437,82.3081,8.8811,279.6937,7.8937,24.6171,9.7737,439.3509,Baja
94.8611,108.259,10.2113,80.1332,4.7354,136.6298,2.6274,41.0753,14.8772,253.6098,Alta
122.2071,235.8032,32.032,25.3709,7.4657,539.389,17.0069,36.1461,13.4749,284.634,Baja
138.6196,135.7325,71.2525,27.4472,8.0467,505.5611,7.4261,58.5383,9.3035,208.7338,Media
109.3044,143.254,20.9138,54.662,7.3649,398.343,5.1467,56.2671,8.5395,209.6531,Alta
89.1526,209.17,20.2386,62.6456,9.2533,961.8908,17.5576,25.662,14.9774,124.7487,Baja
91.2622,137.6,46.9865,39.2436,4.4683,840.3254,18.1405,43.4147,8.6636,345.5216,Alta
119.5618,241.8506,68.3053,70.1758,1.7313,695.4238,7.4404,49.7676,6.8816,279.2278,Baja
50.3218,205.4477,74.0865,61.6441,0.4781,246.5725,7.7412,53.9331,13.7338,342.3843,Media
111.9589,181.563,26.0606,42.7377,2.4646,760.8911,12.0129,4.0881,4.2786,318.7548,Alta
85.5493,229.7522,17.1629,21.776,1.432,754.3112,14.9354,18.1247,2.3654,419.5378,Baja
129.4197,88.433,94.6357,72.5105,5.5795,482.5614,2.1998,19.2138,9.8773,400.4048,Baja
59.2991,123.7007,33.46,35.0328,1.8495,932.3073,12.2735,26.0668,2.3419,408.5815,Media
108.8202,159.0562,86.8012,78.4132,0.3893,250.2801,19.1036,10.1559,6.2241,299.6956,Alta
98.0973,118.5864,87.7142,49.4203,0.3599,340.6038,5.9798,29.7724,6.9301,241.5525,Alta
114.2326,206.4639,79.527,60.3954,8.3157,156.9019,18.2677,39.7929,8.6655,473.3746,Media
56.4854,236.2654,25.195,81.1064,5.9145,815.9059,19.0532,29.8418,14.8832,121.7079,Baja
107.9984,152.0409,83.9621,80.4536,3.5809,659.5834,6.1139,39.9476,4.0937,161.0485,Alta
106.1485,138.1625,79.2326,46.0064,8.9423,383.4463,15.3298,3.9865,6.2606,267.8396,Media
106.066,243.4636,63.7051,34.6222,0.702,247.4323,5.5367,52.5592,2.8514,345.5831,Baja
110.3488,155.6249,40.3482,74.2602,9.8032,136.133,15.0146,56.3442,9.5066,103.2801,Media
117.6468,163.1382,33.6258,50.3156,6.1629,250.071,16.151,37.0744,11.1874,387.7291,Alta
130.4989,139.7805,20.97,33.4429,1.8346,507.9562,5.6969,52.8835,7.7491,323.4906,Alta
76.9821,234.6232,55.8781,83.3098,6.7907,322.4593,14.6015,7.8868,4.4416,293.8811,Baja
132.5049,176.7224,62.6735,33.8673,7.6338,333.084,16.43,47.8469,9.6924,269.398,Media
99.8256,209.5697,42.3405,21.8065,4.2934,888.0187,7.813,7.1489,8.5482,307.7948,Media
57.7058,218.0071,52.7823,21.4196,8.6163,563.6239,4.1864,24.4806,3.3966,164.7143,Baja
55.8551,138.1143,42.7163,63.5621,1.5073,756.3268,2.7473,19.4291,6.6795,143.4847,Alta
83.4238,153.728,67.6905,66.3173,2.7884,132.1399,11.9323,35.1355,7.0928,215.855,Alta
128.4897,224.2402,91.1133,41.7729,0.9349,428.647,19.5839,18.0909,14.7566,383.8019,Media
120.7681,141.7534,24.7528,42.4008,2.1088,531.2524,16.6361,38.2388,12.89,335.3152,Alta
128.8615,214.969,44.3268,43.7646,2.3873,267.7752,9.281,22.0432,11.2812,292.0492,Media
101.7269,239.9687,22.6782,67.6111,9.1763,208.1724,11.1958,51.6474,13.4429,328.6084,Baja
94.0199,185.9458,66.2449,24.0694,0.7811,883.2734,6.311,38.033,11.2968,323.7032,Alta
64.7453,206.0766,75.5983,85.0381,4.2742,945.4885,4.0983,12.9179,13.6476,222.8168,Media
82.8193,216.8665,93.8721,35.5765,5.324,170.926,10.1595,20.1678,1.7637,138.9824,Media
93.4019,223.6567,35.0985,89.9771,8.9869,414.1168,9.8065,50.8453,7.3849,458.7129,Baja
58.86,147.1591,95.519,32.0066,9.977,962.4571,10.9167,23.1888,11.4566,339.9645,Media
72.0612,88.7148,15.6936,74.0083,7.5339,174.8456,19.1033,32.1479,9.1661,379.0992,Baja
109.8225,148.319,64.2712,35.6389,9.7079,679.2772,12.474,38.9365,3.4523,285.5989,Media
123.5663,194.5386,15.1419,25.6593,7.871,974.9992,12.5097,20.8686,5.7669,402.5922,Media
149.8348,156.5596,90.4397,81.2453,9.632,980.4013,3.4325,17.6387,5.4488,333.7989,Media
143.3113,207.3237,57.6828,80.1126,7.0727,524.101,19.9333,28.5153,4.6589,121.5204,Baja
114.2565,140.687,70.2414,48.2499,0.7976,246.4742,15.6841,12.8929,5.8039,456.0388,Alta
92.1248,187.9065,84.8417,69.1677,4.0192,281.8759,17.6669,17.0526,8.2079,222.2145,Alta
113.6177,111.6914,23.528,58.9946,6.466,900.6413,8.8717,3.7247,12.9682,155.1563,Media
128.5652,207.3928,13.4732,79.7069,3.5072,920.5147,10.5404,18.2382,11.3885,135.2164,Alta
61.8336,172.7683,89.0993,42.0539,2.7338,647.0917,10.9196,19.2422,12.6935,388.1761,Alta
90.9905,114.6909,38.344,56.6571,5.774,789.5588,4.6878,57.71,13.3705,381.5873,Media
133.9802,129.6249,21.6081,53.9761,9.335,765.9381,14.1003,35.3837,6.8261,380.0648,Media
88.3833,207.2635,52.1615,44.7734,0.3498,695.6394,18.1566,47.2429,5.8444,466.3011,Media
107.1872,162.0422,63.8475,82.4019,7.6923,844.5493,4.1104,2.7226,1.8067,239.5772,Alta
108.7769,116.7253,12.7874,31.6115,7.2273,716.866,2.64,6.3922,14.0269,324.4532,Media
68.4476,244.4361,34.7406,30.4656,9.6395,580.6021,15.0262,48.8722,1.9215,347.7982,Baja
86.2235,201.5713,12.952,60.3837,9.3071,313.2607,6.1908,37.413,11.3759,491.7927,Media
83.4511,242.7129,47.8302,66.0246,7.6223,769.4993,12.8534,11.4589,6.2935,224.9385,Baja
52.6197,152.6079,90.559,33.6233,5.2041,526.0941,14.2194,24.2877,14.2829,482.5325,Alta
52.4192,160.7671,98.4387,47.3502,2.0427,365.3125,7.1163,32.3203,6.8744,159.4937,Alta
133.1697,232.6524,67.3343,86.2595,5.4524,821.7516,16.4877,50.6166,12.4325,405.6006,Baja
77.3071,169.2584,24.5474,37.2632,7.6535,727.0422,11.4498,3.6247,4.9572,353.1544,Alta
101.8079,200.2374,91.5264,66.7852,8.9567,943.6056,17.511,35.8033,5.1872,426.7584,Baja
79.8726,122.8694,56.4623,71.8105,7.8971,248.8975,15.5026,43.0222,9.3373,111.4742,Media
144.0679,155.9435,23.8374,51.369,1.9527,684.2704,17.5029,58.6735,14.9718,131.2524,Alta
75.9297,100.9865,92.9554,85.6268,5.9969,319.8155,1.3831,48.4296,8.246,127.8783,Media
92.9657,115.0166,78.1722,71.566,3.3217,913.2247,5.6266,16.5736,14.1083,337.1838,Media
137.273,80.1604,75.8535,52.0547,0.0921,189.5495,2.7102,42.5748,12.0075,341.1744,Baja
134.1934,86.6751,73.8263,59.8535,2.0022,690.5456,9.3996,45.7967,12.1421,462.442,Baja
68.6101,246.1382,28.0306,68.4829,1.1322,811.9771,17.9092,43.7841,7.1034,287.0414,Baja
130.2643,121.2001,28.9906,61.4533,8.4272,419.4261,9.8833,49.2086,6.4116,127.2196,Media
95.8187,192.7628,71.9464,81.5088,2.5851,958.7243,17.1445,54.2238,3.6869,183.8118,Alta
98.2969,222.6469,29.775,44.9822,2.847,865.6576,7.2164,5.9058,14.4952,103.2292,Media
63.348,173.6123,49.4805,40.992,9.5994,365.1565,7.4518,6.2858,14.4315,410.6858,Media
58.0602,106.0346,80.3802,34.9687,3.7909,106.787,18.0157,47.784,11.4589,426.2398,Baja
122.7939,203.7798,80.5557,22.6448,0.0959,366.9915,9.0905,15.1423,5.1475,499.1762,Alta
99.6461,182.0427,50.7936,23.011,2.8385,353.1794,16.0055,3.5125,4.4325,264.8778,Alta
93.6851,204.3126,81.2971,80.9039,1.193,900.9681,5.4962,24.0738,14.8405,107.7194,Alta
122.9508,210.8569,85.476,67.4875,1.0281,970.4091,19.0272,49.1926,1.9316,193.892,Media
126.5513,245.8198,68.9298,66.2373,0.7749,163.396,11.917,7.5939,12.8099,335.1075,Baja
65.8908,177.5058,30.5583,63.025,5.9326,524.1653,15.4271,40.3105,5.9764,484.7772,Media
111.0225,138.079,34.6611,79.4453,1.8935,593.4988,2.7008,0.217,6.8642,141.4314,Alta
63.5354,190.239,38.3357,53.6187,3.6124,183.6205,10.3606,6.5842,12.6477,148.6292,Alta
125.1375,91.6349,20.5124,80.9288,8.6202,439.7479,18.1197,21.051,2.2684,380.7036,Baja
115.6955,232.5575,34.5844,45.1612,4.2434,385.3742,17.6637,5.0161,5.9584,366.8828,Baja
145.6615,100.2948,28.8567,84.8695,9.1569,582.4507,1.8895,50.7541,14.3283,200.2025,Baja
56.8958,135.7333,50.9796,68.906,4.9794,695.0718,6.7703,51.8442,10.7869,425.2579,Media
55.7055,218.6767,91.7594,38.0024,3.9884,733.1366,9.4231,45.3342,11.5691,151.5115,Baja
78.2187,181.5431,19.4032,59.4859,7.5039,223.0795,4.273,14.5488,11.6051,470.2967,Media
76.1706,146.918,74.8241,57.3121,0.7318,831.6529,14.87,31.3948,1.848,180.4128,Alta
74.6979,160.4841,71.8555,29.6529,0.8948,710.6878,4.5057,11.0513,3.8449,132.5409,Alta
140.6255,225.2731,18.6179,61.387,6.5197,900.1674,7.5862,16.8767,7.8777,235.8088,Baja
74.9546,137.8007,93.0315,42.035,4.8694,504.4025,13.6023,30.9603,6.1541,175.1365,Alta
77.195,227.8404,61.1625,23.6644,7.9042,904.5008,10.1597,44.1008,6.7528,310.7765,Baja
125.9398,94.9829,42.7353,86.4059,9.1627,879.1967,15.0328,5.6793,11.9403,374.7386,Baja
94.974,212.0557,78.0885,64.9043,3.8837,494.5684,19.263,17.8018,1.2055,296.3686,Media
127.6711,224.0831,33.1629,81.3843,5.9641,443.029,3.2144,55.5973,10.2469,364.2429,Baja
56.5366,110.909,72.4159,67.3239,5.007,939.5308,14.4818,25.7474,1.0015,245.9682,Media
98.7571,153.1589,13.574,44.9889,9.8161,743.6483,5.3765,56.3322,1.8828,111.169,Media
53.3614,108.135,85.5467,55.8882,8.3108,935.4208,8.8751,59.484,6.716,489.6256,Baja
56.2653,200.1227,50.3354,67.3023,9.1174,817.2773,1.6244,31.5996,12.7733,427.7654,Baja
140.6437,171.0091,67.3024,87.2177,2.5434,648.3677,3.5822,17.2826,3.0299,129.3675,Alta
63.9245,188.005,29.9114,37.7569,7.7253,204.2675,7.0758,47.4466,8.7647,279.6706,Media
103.2421,113.4028,70.9366,81.2484,2.6547,362.3326,7.4977,9.5586,10.4991,354.0076,Alta
91.1096,115.9968,79.5016,84.6854,2.0874,971.9582,18.0921,15.1228,4.2135,176.2377,Alta
84.7343,87.0545,52.5892,66.9291,9.4427,387.4799,15.0944,47.0928,8.1726,331.1954,Baja
139.9833,134.7515,65.5954,85.1887,0.193,183.9294,19.4715,26.0188,13.7597,313.4594,Alta
52.1823,175.1566,51.0693,47.8515,9.6539,736.798,12.3824,12.0923,8.1712,183.3061,Baja
116.379,225.8489,90.4682,86.7111,1.4926,760.6038,5.5926,39.0675,3.2025,156.4841,Media
146.3394,193.3777,54.8082,69.1948,8.1944,356.9119,7.2254,43.9657,9.7894,403.5849,Media
106.0168,154.0174,85.7628,22.9404,2.7592,367.9048,7.0769,7.5043,9.2908,229.0346,Alta
143.6822,242.0304,82.1217,83.4811,3.507,522.0037,7.2034,16.6188,1.3774,197.6162,Baja
55.2258,202.2717,46.9454,53.9131,2.1676,119.6101,13.7863,13.2766,2.2683,395.1513,Media
91.8793,238.1281,30.7076,52.2229,5.8551,810.3907,11.0854,22.7913,3.1949,394.4275,Baja
76.0158,169.69,46.5474,59.6527,3.481,385.3799,8.3231,45.8067,2.908,210.5607,Alta
123.0821,124.0137,84.3596,30.4569,6.5739,868.3868,3.8327,42.8225,4.6325,449.0274,Alta
148.1297,88.9805,30.4869,52.8416,0.1565,822.3674,1.4206,39.7514,7.3575,375.3001,Baja
75.653,203.4344,57.1993,78.1789,0.6437,695.2618,5.1579,0.3771,6.204,238.3057,Alta
115.4175,100.6215,82.5487,21.0838,0.9966,392.3874,3.042,8.5286,13.4691,270.9959,Media
69.8098,131.4718,41.813,39.1042,4.1899,564.6849,15.9235,13.3979,9.5695,390.6839,Alta
106.533,170.5201,67.7989,20.1718,8.148,500.3463,3.1375,16.3174,13.266,184.6335,Alta
96.3932,175.9508,32.1068,49.0998,8.8818,404.9937,14.7603,8.7856,8.3786,287.5043,Media
147.2005,182.0991,19.8352,70.9821,2.4481,863.3227,8.3275,24.6189,2.2582,361.4233,Alta
110.8527,108.2634,81.4946,75.914,5.7437,535.1564,2.3942,4.5108,7.486,315.7994,Media
84.9506,144.5554,18.9072,86.1633,7.6836,849.4508,16.4419,45.0013,12.5085,343.3313,Media
61.4096,184.923,34.4243,62.5953,2.8883,194.6966,12.013,47.2632,3.7175,318.485,Alta
65.1247,244.8692,86.9598,37.8239,4.0901,226.9223,5.4795,34.456,2.277,179.691,Baja
72.5317,203.6973,41.1822,84.6904,5.2397,979.5883,17.9989,5.3823,5.6121,264.0821,Alta
75.0967,236.8426,97.5741,74.2721,1.3487,628.9916,1.8599,53.405,6.4446,312.7942,Baja
135.0616,209.576,98.1761,60.21,0.2598,558.7927,4.8346,57.9381,5.2876,412.0251,Alta
106.1223,180.5919,34.1448,68.6948,1.5281,570.8405,15.2889,12.1418,2.8934,361.5617,Alta
102.3391,112.644,13.688,84.7021,6.2685,293.7419,14.4782,42.2784,4.5118,270.6364,Media
61.4769,193.3366,73.4557,69.8676,0.7362,746.8336,6.4962,50.5163,10.552,489.7599,Alta
136.014,185.9745,50.5888,45.7862,1.897,176.3026,2.1785,32.3906,6.403,143.1182,Alta
122.2814,182.4198,19.0678,69.912,3.3785,615.9913,17.3035,19.3994,9.8557,182.7219,Alta
56.7668,163.2636,73.6771,22.8195,0.7787,613.6919,6.9603,28.7135,8.5083,236.525,Alta
120.7835,169.8716,12.8057,47.0491,1.917,922.7696,4.7186,30.7361,8.6867,191.4288,Alta
104.3538,136.8552,88.3177,48.4426,9.1127,573.5645,10.8052,24.0382,4.4797,350.1768,Media
58.1725,168.2832,22.4787,31.6787,0.193,223.3564,18.2943,55.7905,8.3016,115.8203,Alta
95.8301,113.5845,21.4581,21.616,6.5343,615.4779,1.8274,44.633,1.3303,170.9747,Media
98.4696,216.8796,25.8105,29.3367,3.8441,182.1949,15.5503,14.4781,7.0444,217.3389,Media
66.5775,111.5821,96.424,65.8235,6.7265,283.4145,11.877,35.1334,9.0167,373.3383,Media
144.5698,94.4443,72.3852,76.1602,5.8869,127.9977,9.0835,41.3213,3.5479,450.346,Baja
134.9975,154.1618,82.1234,89.1742,2.235,561.9642,15.1375,8.4094,4.5918,419.3967,Alta
116.9022,191.9123,45.7871,44.2454,8.4721,176.0794,19.3507,21.5055,4.0734,172.8324,Media
96.2296,154.4119,40.2681,61.9565,4.9194,522.4549,5.3549,54.3329,1.9878,326.1623,Alta
91.1766,127.0482,31.1036,85.6001,8.2254,939.6505,3.7293,34.0304,5.87,112.0091,Alta
115.0973,174.8891,53.2583,31.6929,4.0601,747.7853,18.3448,13.0199,14.7055,224.2147,Alta
104.5432,138.9904,59.6646,70.2352,9.8469,169.6705,13.7101,7.3671,5.9543,422.3935,Media
56.2273,238.5875,66.8597,72.8485,7.7049,301.7888,9.3217,31.0936,7.4475,282.6663,Baja
101.2503,236.8497,33.1407,26.2283,9.6595,706.2962,11.8919,32.8611,10.1432,159.9765,Baja
130.6404,165.4032,95.3789,80.2875,5.1433,905.2317,15.1667,20.0649,10.079,275.4214,Alta
95.924,135.7403,25.2783,76.9174,4.7369,129.6267,15.6876,37.825,14.2985,179.2132,Alta
55.1957,205.3125,96.9088,22.3382,7.5545,831.206,18.478,4.1211,13.0059,257.2766,Baja
128.6278,86.2412,11.3371,26.3759,8.8029,605.6325,9.11,8.7084,12.1153,295.1334,Baja
70.1364,160.7107,53.3013,23.4389,9.6415,591.4822,6.5748,32.7764,14.3228,239.8232,Media
75.8621,137.175,40.0031,43.432,3.2455,962.0319,13.1536,3.7089,4.2307,474.7876,Alta
66.4706,236.4911,50.4211,55.6502,7.987,772.8802,8.8988,52.8545,9.6388,325.0121,Baja
83.0215,82.0405,61.3598,57.2643,2.1065,865.107,12.2974,8.5288,13.4208,437.1571,Baja
125.6752,173.9785,49.203,38.7367,5.4557,418.596,8.9797,40.4352,9.7379,404.2914,Alta
101.9386,205.9128,47.3362,83.8118,1.7985,598.9276,3.9069,23.4722,14.6839,364.4665,Alta
70.4881,162.4531,75.9451,45.7784,3.474,653.8651,9.9191,23.9873,2.4049,298.7555,Alta
137.783,94.5185,71.7289,23.1885,9.3136,389.4255,14.1274,45.8934,7.1506,100.8695,Baja
137.9582,245.3184,84.9944,41.0159,1.4609,613.2233,16.1864,29.9677,14.6831,345.387,Baja
137.0578,168.0618,32.4963,57.1777,6.324,312.9898,10.3732,43.5393,6.314,242.383,Media
73.8796,184.4117,64.8576,48.5755,5.9295,229.0381,4.1395,30.3115,11.3538,147.1049,Alta
95.1239,120.2237,62.6675,39.169,1.2074,436.5732,8.8791,35.5743,1.4256,277.8505,Alta
148.499,162.1947,43.2764,29.1926,3.2598,765.3607,15.9396,45.6429,10.7277,394.2213,Media
127.2012,152.9554,53.7452,77.3415,5.6298,924.5684,8.8443,36.4385,14.0848,484.6711,Alta
52.7167,92.7323,38.2404,89.7302,1.8718,511.9426,14.2341,36.9369,6.3579,249.642,Baja
56.5205,98.0473,22.766,43.0679,8.0062,678.5413,10.6371,47.3532,1.2982,317.0893,Baja
96.3931,222.3703,29.2421,46.7135,9.7216,192.7334,5.5832,56.9452,1.3907,440.4978,Baja
140.922,120.7694,19.4962,63.2626,2.1476,914.0174,16.1269,22.603,13.4883,233.5998,Media
103.8702,113.1429,71.4763,70.2909,1.8691,611.7438,2.6001,34.627,11.1152,156.9029,Media
99.7813,165.8349,69.4655,47.4421,4.5494,802.3044,10.9729,5.1764,2.4936,212.7527,Alta
60.5474,210.687,95.5546,83.3451,7.4777,814.9971,4.9689,21.5282,1.7643,459.6491,Baja
115.678,90.5309,75.6711,59.2003,2.816,330.8325,2.2742,24.723,12.2676,163.7572,Baja
132.2103,178.0573,14.6841,51.5273,0.1988,576.257,10.5557,50.1142,12.338,231.6884,Alta
88.042,100.2658,89.5821,65.2671,5.4122,964.4318,10.4917,30.8035,2.6873,285.8561,Media
127.5612,86.1984,87.6408,86.6963,9.566,180.6711,14.4311,43.864,5.2213,438.8453,Baja
146.4477,88.9665,49.8988,75.6187,3.9128,714.7449,15.1503,1.1404,11.9204,475.0853,Baja
70.3766,221.8079,62.7277,22.8009,4.2013,966.0377,14.828,27.8696,8.3558,270.3241,Media
102.333,100.0553,97.847,43.2617,9.689,370.5194,8.7816,54.0791,14.3922,472.7816,Media
78.7138,87.6757,57.9074,52.9381,6.9461,875.3031,13.0021,13.4588,7.7349,164.5836,Baja
129.2854,154.443,91.479,42.0162,7.1917,940.2918,11.962,1.8913,10.4774,162.7409,Alta
107.7593,223.4789,17.4735,69.0131,5.627,772.3776,9.0097,26.0045,8.137,479.7003,Media
113.4582,124.6094,27.1947,77.8388,9.7461,308.1955,12.347,42.2659,14.2015,303.8721,Baja
129.7914,151.6911,49.6679,71.1942,6.8887,400.6006,18.9977,27.2678,6.5812,174.3631,Alta
89.597,86.7868,62.6281,89.2533,8.9503,132.2284,4.665,27.5987,4.2172,295.1961,Baja
141.509,156.3433,83.4605,39.0783,6.9938,848.3079,18.2097,40.1883,5.5729,413.2845,Media
103.3029,178.1942,98.9436,81.2493,7.3512,864.6501,2.0157,15.2633,12.9389,430.7681,Alta
65.7955,177.0542,44.9966,73.6636,2.9041,669.4393,6.8594,45.1134,7.9711,445.5877,Media
119.5899,136.5125,14.2674,45.3525,3.0348,417.2751,6.4748,9.1868,5.9595,327.8284,Alta
129.3261,133.6406,82.1054,71.3887,7.8298,169.1299,12.9009,23.745,8.6196,446.7784,Media
81.6762,98.126,64.3943,27.2853,2.9671,777.7518,3.4933,39.3605,2.8652,304.0121,Media
135.7179,142.3557,27.8689,75.2533,5.6277,753.8736,17.7646,49.7021,1.075,342.824,Media
140.6143,96.9141,54.5346,57.2631,2.4935,921.3423,16.7425,47.4919,4.9282,403.4879,Media
77.6904,210.3213,76.8079,40.4603,8.1698,757.4788,13.3893,43.3011,9.4701,270.1741,Baja
148.3521,244.2666,79.3371,65.9044,1.105,845.8254,9.7099,21.5458,10.9635,129.4326,Baja
64.0712,244.9127,54.9657,64.9134,8.2945,771.3592,18.7262,7.3383,12.5726,240.0665,Baja
70.2016,227.0621,37.4693,34.664,6.0273,667.6185,16.7842,13.0101,13.9733,349.5777,Baja
68.4225,182.1347,97.6368,22.1278,1.8691,484.2698,10.487,51.89,6.7696,176.9329,Alta
139.399,199.1472,69.7026,50.3536,5.4204,911.9056,14.3356,51.4399,11.3672,159.3541,Media
115.4293,128.485,46.7414,59.8658,2.825,685.8717,11.7717,57.0937,2.0454,217.2322,Alta
65.2104,187.231,35.2417,81.3624,3.2347,458.5198,12.1709,4.5593,1.8054,112.8446,Alta
94.0323,157.4604,75.7993,84.9752,3.5153,175.1224,7.2885,32.2085,2.7472,397.3692,Alta
111.5298,161.9429,31.7965,57.0164,0.6332,361.6344,9.7796,38.921,7.28,203.4862,Alta
58.3464,208.822,25.4539,72.7662,9.8596,589.3541,2.4843,42.6394,3.9579,149.6954,Baja
138.2416,127.9261,57.6851,50.7512,0.3153,348.0718,7.7896,38.6318,5.0169,379.6518,Alta
130.3604,134.0667,36.0989,72.2258,6.625,299.1118,14.2207,46.2007,10.0703,437.1712,Alta
100.5207,237.1891,66.6015,34.3361,3.7123,574.6542,19.1111,21.5683,6.0193,107.9502,Baja
146.7127,89.5581,20.6145,45.9745,6.4601,252.8383,19.2982,10.766,8.8032,193.4399,Baja
91.7761,162.5578,68.9447,64.396,3.5625,820.3691,11.5587,12.275,6.7737,478.0929,Alta
148.411,235.1761,35.4967,21.2711,6.7375,535.9313,12.5258,0.7187,3.3656,254.1017,Baja
